"title_vec"	"p_value"	"TransmissionRate"	"adj_p_value"	"p_value_sq"	"adj_p_value_sq"	"TotalKernelFull"	"TotalKernelEnds"
"X400x572C-5m1_inference.xml"	0.156720936562755	0.26158038147139	0.530440092981633	0.312841368360802	0.663374467849412	367	339
"Y2x286A-8m1_inference.xml"	0.162002578580579	0.321867321867322	0.539808453388552	0.206759970500612	0.56418224508694	407	367
"Z102x10-1_inference.xml"	0.162555954713598	0.261682242990654	0.539808453388552	0.184571114811317	0.550688802385046	214	198
"Y2x87-3_inference.xml"	0.168978702797022	0.275147928994083	0.550035441037468	0.223246120864822	0.575701500327104	338	313
"X402x422-2m3_inference.xml"	0.169192401952889	0.415254237288136	0.550035441037468	0.322947212969918	0.66401951380621	236	225
"Y2x72-2_inference.xml"	0.170323474639443	0.512727272727273	0.550035441037468	0.107434201785699	0.45826679223911	275	243
"B2x708A_m9_inference.xml"	0.17212690743748	0.297872340425532	0.550806103799937	0.405486741829657	0.720157541254219	235	206
"Y2x19-5_inference.xml"	0.176742679875508	0.334821428571429	0.560481291136746	0.330123337829792	0.66401951380621	448	414
"Y2x271-2m1.xml"	0.179478760478793	0.47766323024055	0.561526302136753	0.199843295421964	0.56275871990825	582	523
"A102x29-3_inference.xml"	0.18026270494731	0.43952802359882	0.561526302136753	0.115868592355911	0.45826679223911	339	310
"Y2x232-1_inference.xml"	0.184740206342634	0.447488584474886	0.57012512340295	0.377003059913853	0.709446088869716	438	393
"Z102x17-6_inference.xml"	0.187363425982873	0.497282608695652	0.57012512340295	0.270568208837925	0.648772745354493	368	340
"Y2x274-5m2_inference.xml"	0.187882142939608	0.467661691542289	0.57012512340295	0.22406564075231	0.575701500327104	402	363
"Y2x54-4_inference.xml"	0.191741183007811	0.417867435158501	0.576862362553415	0.285410585832541	0.654560097658298	347	312
"Z2x232A-3_inference.xml"	0.194787202027096	0.571428571428571	0.579614854214497	0.437471519992839	0.738608728197423	427	395
"X402x492-1m3_inference.xml"	0.199656525988202	0.162241887905605	0.579614854214497	0.0272714019155424	0.336986390710639	339	309
"Y2x274-2m1.xml"	0.200322706087257	0.393665158371041	0.579614854214497	0.332203197616013	0.664406395232026	442	394
"X402x481A-2m1_inference.xml"	0.202096276286687	0.49290780141844	0.579614854214497	0.29776247400271	0.654560097658298	282	256
"B2x560-2_m1_inference.xml"	0.204031696334915	0.351437699680511	0.579614854214497	0.132695180718094	0.492261367945594	313	280
"Y2x274-1m1.xml"	0.20485447496419	0.486146095717884	0.579614854214497	0.419068029440458	0.721200770169682	397	355
"Y2x223-1.xml"	0.20567374596149	0.489971346704871	0.579614854214497	0.386666470090323	0.709446088869716	349	319
"Y2x19-4_inference.xml"	0.205829138570489	0.385214007782101	0.579614854214497	0.393625904305516	0.709446088869716	257	240
"Y1x331AL-8.xml"	0.214317651980223	0.037593984962406	0.598728678547923	0.453847993948268	0.739604138286066	399	354
"X400x568AL-1m1_inference.xml"	0.2219819724619	0.313531353135314	0.615257120524321	0.444997801408214	0.738608728197423	303	276
"Z2x297A-4_inference.xml"	0.228658206775374	0.558333333333333	0.62881006863228	0.191649765181545	0.552956699540196	120	110
"Y2x206G-2_inference.xml"	0.236372236469283	0.335555555555556	0.644984707265021	0.448967005282615	0.738608728197423	450	411
"Z2x234A-6_m3_inference.xml"	0.243101450280918	0.547169811320755	0.658243926914484	0.509114568234105	0.800037178653593	212	180
"B2x565-1_m2_inference.xml"	0.248851876190908	0.469879518072289	0.668670690222897	0.408559180842837	0.720157541254219	415	371
"Y2x206-4_inference.xml"	0.256556964578626	0.344473007712082	0.684151905543003	0.538960097002907	0.825444395788513	389	348
"Z2x296A-9.xml"	0.260678283357973	0.146288209606987	0.689915456706815	0.216660291649751	0.575701500327104	458	425
"X400x418-2m1_inference.xml"	0.270706807569876	0.463541666666667	0.708434664682164	0.288115488064277	0.654560097658298	384	352
"Z1x240A-7.xml"	0.271700794693444	0.158730158730159	0.708434664682164	0.384220582292335	0.709446088869716	126	116
"Z2x80-3.xml"	0.275274524365579	0.180327868852459	0.710674211354997	0.0800071452077947	0.45826679223911	244	230
"Z2x88-1_inference.xml"	0.278518368370891	0.358543417366947	0.710674211354997	0.268823311570195	0.648772745354493	357	315
"B2x755-7_m1_inference.xml"	0.280160470008977	0.513833992094862	0.710674211354997	0.569221231883787	0.827958155467327	253	233
"Y2x223-5.xml"	0.283053485687772	0.456896551724138	0.710674211354997	0.55795421419123	0.82634897719124	348	316
"Y2x287A-5m3.xml"	0.284482268819861	0.371323529411765	0.710674211354997	0.442030653112943	0.738608728197423	272	248
